Voltage_True (V),Current True (A),Power True (W),Voltage Read (V),Current Read (A),Power Read (W)
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
4.998,0.161,0.809,4.99,0.16,0.8
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.000,0.194,1.166,6.0,0.19,1.16
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
6.999,0.226,1.587,7.02,0.23,1.58
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.02,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.000,0.259,2.074,8.01,0.26,2.07
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
8.999,0.291,2.625,9.03,0.29,2.63
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
9.999,0.324,3.241,10.04,0.32,3.26
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
11.000,0.356,3.924,11.03,0.36,3.94
